"","Item_Identifier","Item_Count","Outlet_Identifier","Outlet_Count","X","Item_Weight","Item_Fat_Content","Item_Visibility","Item_Type","Item_MRP","Outlet_Establishment_Year","Outlet_Size_High","Outlet_Size_Medium","Outlet_Size_Other","Outlet_Size_Small","Outlet_Location_Type_Tier 1","Outlet_Location_Type_Tier 2","Outlet_Location_Type_Tier 3","Outlet_Type_Grocery Store","Outlet_Type_Supermarket Type1","Outlet_Type_Supermarket Type2","Outlet_Type_Supermarket Type3","Item_Outlet_Sales","Outlet_Year","Item_Type_New_Drinks","Item_Type_New_Food","Item_Type_New_Non-Consumable"
"3262","FDF05",9,"OUT046",1550,1814,17.5,0,0.02687089,"Frozen Foods",264.491,1997,0,0,0,1,1,0,0,0,1,0,0,3681.874,16,0,1,0
"3263","FDF05",9,"OUT019",880,13870,12.6,0,0.04704746,"Frozen Foods",261.691,1985,0,0,0,1,1,0,0,1,0,0,0,1,28,0,1,0
"3264","FDF05",9,"OUT017",1543,250,17.5,0,0.027022883,"Frozen Foods",262.491,2007,0,0,1,0,0,1,0,0,1,0,0,5259.82,6,0,1,0
"3265","FDF05",9,"OUT049",1550,3430,17.5,0,0.026912667,"Frozen Foods",261.291,1999,0,1,0,0,1,0,0,0,1,0,0,3418.883,14,0,1,0
"3266","FDF05",9,"OUT035",1550,4075,17.5,0,0.026865809,"Frozen Foods",261.691,2004,0,0,0,1,0,1,0,0,1,0,0,4207.856,9,0,1,0
"3267","FDF05",9,"OUT027",1559,4106,12.6,0,0.026740767,"Frozen Foods",261.291,1985,0,1,0,0,0,0,1,0,0,0,1,5522.811,28,0,1,0
"3268","FDF05",9,"OUT018",1546,8512,17.5,0,0.026980351,"Frozen Foods",262.591,2009,0,1,0,0,0,0,1,0,0,1,0,4207.856,4,0,1,0
"3269","FDF05",9,"OUT045",1548,1099,17.5,0,0.026925385,"Frozen Foods",264.391,2002,0,0,1,0,0,1,0,0,1,0,0,5259.82,11,0,1,0
"3270","FDF08",10,"OUT018",1546,6993,14.3,1,0.0540205365,"Fruits and Vegetables",89.8856,2009,0,1,0,0,0,0,1,0,0,1,0,1406.1696,4,0,1,0
"3271","FDF08",10,"OUT046",1550,786,14.3,1,0.065207559,"Fruits and Vegetables",89.8856,1997,0,0,0,1,1,0,0,0,1,0,0,966.7416,16,0,1,0
"3272","FDF08",10,"OUT017",1543,12427,14.3,1,0.0655764,"Fruits and Vegetables",86.1856,2007,0,0,1,0,0,1,0,0,1,0,0,1,6,0,1,0
"3273","FDF08",10,"OUT019",880,11804,12.6,1,0.114170018,"Fruits and Vegetables",89.1856,1985,0,0,0,1,1,0,0,1,0,0,0,1,28,0,1,0
"3274","FDF08",10,"OUT049",1550,9337,14.3,1,0.065308939,"Fruits and Vegetables",89.8856,1999,0,1,0,0,1,0,0,0,1,0,0,1,14,0,1,0
"3275","FDF08",10,"OUT035",1550,4780,14.3,1,0.065195229,"Fruits and Vegetables",88.9856,2004,0,0,0,1,0,1,0,0,1,0,0,1669.8264,9,0,1,0
"3276","FDF08",10,"OUT013",1553,6912,14.3,1,0.065153295,"Fruits and Vegetables",88.4856,1987,1,0,0,0,0,0,1,0,1,0,0,1406.1696,26,0,1,0
"3277","FDF08",10,"OUT027",1559,9619,12.6,1,0.064891788,"Fruits and Vegetables",88.8856,1985,0,1,0,0,0,0,1,0,0,0,1,1,28,0,1,0
"3278","FDF08",10,"OUT045",1548,8284,14.3,1,0.065339802,"Fruits and Vegetables",89.1856,2002,0,0,1,0,0,1,0,0,1,0,0,1845.5976,11,0,1,0
"3279","FDF08",10,"OUT010",925,6799,14.3,1,0.109144085,"Fruits and Vegetables",88.2856,1998,0,0,1,0,0,0,1,1,0,0,0,175.7712,15,0,1,0
"3280","FDF09",9,"OUT049",1550,4960,6.215,0,0.012167793,"Fruits and Vegetables",37.4848,1999,0,1,0,0,1,0,0,0,1,0,0,111.8544,14,0,1,0
"3281","FDF09",9,"OUT017",1543,9701,6.215,0,0.012217624,"Fruits and Vegetables",37.7848,2007,0,0,1,0,0,1,0,0,1,0,0,1,6,0,1,0
"3282","FDF09",9,"OUT010",925,12841,6.215,0,0.020334777,"Fruits and Vegetables",35.3848,1998,0,0,1,0,0,0,1,1,0,0,0,1,15,0,1,0
"3283","FDF09",9,"OUT035",1550,4699,6.215,0,0.012146608,"Fruits and Vegetables",37.9848,2004,0,0,0,1,0,1,0,0,1,0,0,782.9808,9,0,1,0
"3284","FDF09",9,"OUT027",1559,63,12.6,0,0.012090074,"Fruits and Vegetables",38.2848,1985,0,1,0,0,0,0,1,0,0,0,1,484.7024,28,0,1,0
"3285","FDF09",9,"OUT013",1553,2192,6.215,0,0.012138795,"Fruits and Vegetables",39.2848,1987,1,0,0,0,0,0,1,0,1,0,0,521.9872,26,0,1,0
"3286","FDF09",9,"OUT018",1546,3470,6.215,0,0.012198395,"Fruits and Vegetables",37.4848,2009,0,1,0,0,0,0,1,0,0,1,0,186.424,4,0,1,0
"3287","FDF09",9,"OUT046",1550,10157,6.215,0,0.012148905,"Fruits and Vegetables",36.5848,1997,0,0,0,1,1,0,0,0,1,0,0,1,16,0,1,0
"3288","FDF09",9,"OUT045",1548,5977,6.215,0,0.012173543,"Fruits and Vegetables",36.4848,2002,0,0,1,0,0,1,0,0,1,0,0,447.4176,11,0,1,0
"3289","FDF10",8,"OUT046",1550,9457,15.5,1,0.156928379,"Snack Foods",148.2418,1997,0,0,0,1,1,0,0,0,1,0,0,1,16,0,1,0
"3290","FDF10",8,"OUT035",1550,11340,15.5,1,0.156898705,"Snack Foods",147.9418,2004,0,0,0,1,0,1,0,0,1,0,0,1,9,0,1,0
"3291","FDF10",8,"OUT027",1559,11670,12.6,1,0.156168446,"Snack Foods",146.7418,1985,0,1,0,0,0,0,1,0,0,0,1,1,28,0,1,0
"3292","FDF10",8,"OUT018",1546,3761,15.5,1,0.0540205365,"Snack Foods",147.2418,2009,0,1,0,0,0,0,1,0,0,1,0,1324.2762,4,0,1,0
"3293","FDF10",8,"OUT017",1543,10286,15.5,1,0.157816029,"Snack Foods",145.4418,2007,0,0,1,0,0,1,0,0,1,0,0,1,6,0,1,0
"3294","FDF10",8,"OUT049",1550,433,15.5,1,0.15717236,"Snack Foods",149.1418,1999,0,1,0,0,1,0,0,0,1,0,0,588.5672,14,0,1,0
"3295","FDF10",8,"OUT045",1548,1343,15.5,1,0.157246634,"Snack Foods",145.6418,2002,0,0,1,0,0,1,0,0,1,0,0,2207.127,11,0,1,0
"3296","FDF10",8,"OUT013",1553,5468,15.5,1,0.156797787,"Snack Foods",148.6418,1987,1,0,0,0,0,0,1,0,1,0,0,3972.8286,26,0,1,0
"3297","FDF11",9,"OUT027",1559,12905,12.6,1,0.0540205365,"Starchy Foods",238.3538,1985,0,1,0,0,0,0,1,0,0,0,1,1,28,0,1,0
"3298","FDF11",9,"OUT010",925,14017,10.195,1,0.029511051,"Starchy Foods",239.6538,1998,0,0,1,0,0,0,1,1,0,0,0,1,15,0,1,0
"3299","FDF11",9,"OUT046",1550,13235,10.195,1,0.017631222,"Starchy Foods",240.6538,1997,0,0,0,1,1,0,0,0,1,0,0,1,16,0,1,0
"3300","FDF11",9,"OUT017",1543,1985,10.195,1,0.017730951,"Starchy Foods",239.8538,2007,0,0,1,0,0,1,0,0,1,0,0,4086.0146,6,0,1,0
"3301","FDF11",9,"OUT013",1553,8711,10.195,1,0.01761655,"Starchy Foods",239.4538,1987,1,0,0,0,0,0,1,0,1,0,0,1,26,0,1,0
"3302","FDF11",9,"OUT018",1546,3226,10.195,1,0.017703044,"Starchy Foods",239.4538,2009,0,1,0,0,0,0,1,0,0,1,0,3605.307,4,0,1,0
"3303","FDF11",9,"OUT035",1550,417,10.195,1,0.017627888,"Starchy Foods",239.6538,2004,0,0,0,1,0,1,0,0,1,0,0,2403.538,9,0,1,0
"3304","FDF11",9,"OUT049",1550,5105,10.195,1,0.017658634,"Starchy Foods",240.1538,1999,0,1,0,0,1,0,0,0,1,0,0,1442.1228,14,0,1,0
"3305","FDF11",9,"OUT045",1548,4957,10.195,1,0.017666978,"Starchy Foods",239.4538,2002,0,0,1,0,0,1,0,0,1,0,0,4566.7222,11,0,1,0
"3306","FDF12",8,"OUT013",1553,8383,8.235,0,0.08235926,"Baking Goods",147.6076,1987,1,0,0,0,0,0,1,0,1,0,0,3103.9596,26,0,1,0
"3307","FDF12",8,"OUT018",1546,4319,8.235,0,0.08276363,"Baking Goods",146.5076,2009,0,1,0,0,0,0,1,0,0,1,0,1625.8836,4,0,1,0
"3308","FDF12",8,"OUT049",1550,12155,8.235,0,0.082556008,"Baking Goods",146.7076,1999,0,1,0,0,1,0,0,0,1,0,0,1,14,0,1,0
"3309","FDF12",8,"OUT027",1559,2670,12.6,0,0.082028694,"Baking Goods",148.6076,1985,0,1,0,0,0,0,1,0,0,0,1,3990.8052,28,0,1,0
"3310","FDF12",8,"OUT035",1550,10283,8.235,0,0.082412268,"Baking Goods",148.5076,2004,0,0,0,1,0,1,0,0,1,0,0,1,9,0,1,0
"3311","FDF12",8,"OUT017",1543,5231,8.235,0,0.0828941,"Baking Goods",149.3076,2007,0,0,1,0,0,1,0,0,1,0,0,1921.4988,6,0,1,0
"3312","FDF12",8,"OUT045",1548,1521,8.235,0,0.08259502,"Baking Goods",149.1076,2002,0,0,1,0,0,1,0,0,1,0,0,1182.4608,11,0,1,0
"3313","FDF12",8,"OUT046",1550,6264,8.235,0,0.082427854,"Baking Goods",149.3076,1997,0,0,0,1,1,0,0,0,1,0,0,2808.3444,16,0,1,0
"3314","FDF14",8,"OUT049",1550,705,7.55,0,0.027212058,"Canned",152.734,1999,0,1,0,0,1,0,0,0,1,0,0,2756.412,14,0,1,0
"3315","FDF14",8,"OUT013",1553,9461,7.55,0,0.027147206,"Canned",151.134,1987,1,0,0,0,0,0,1,0,1,0,0,1,26,0,1,0
"3316","FDF14",8,"OUT017",1543,4420,7.55,0,0.0273235,"Canned",151.934,2007,0,0,1,0,0,1,0,0,1,0,0,1837.608,6,0,1,0
"3317","FDF14",8,"OUT045",1548,6955,7.55,0,0.027224917,"Canned",152.934,2002,0,0,1,0,0,1,0,0,1,0,0,2450.144,11,0,1,0
"3318","FDF14",8,"OUT018",1546,13379,7.55,0,0.027280495,"Canned",151.234,2009,0,1,0,0,0,0,1,0,0,1,0,1,4,0,1,0
"3319","FDF14",8,"OUT035",1550,234,7.55,0,0.027164679,"Canned",152.334,2004,0,0,0,1,0,1,0,0,1,0,0,2603.278,9,0,1,0
"3320","FDF14",8,"OUT046",1550,13764,7.55,0,0.027169816,"Canned",154.834,1997,0,0,0,1,1,0,0,0,1,0,0,1,16,0,1,0
"3321","FDF14",8,"OUT027",1559,9852,12.6,0,0.027038245,"Canned",151.834,1985,0,1,0,0,0,0,1,0,0,0,1,1,28,0,1,0
"3322","FDF16",10,"OUT018",1546,9770,7.3,0,0.08648324,"Frozen Foods",148.9076,2009,0,1,0,0,0,0,1,0,0,1,0,1,4,0,1,0
"3323","FDF16",10,"OUT035",1550,12994,7.3,0,0.086116086,"Frozen Foods",148.4076,2004,0,0,0,1,0,1,0,0,1,0,0,1,9,0,1,0
"3324","FDF16",10,"OUT046",1550,3112,7.3,0,0.086132373,"Frozen Foods",148.8076,1997,0,0,0,1,1,0,0,0,1,0,0,3103.9596,16,0,1,0
"3325","FDF16",10,"OUT027",1559,1573,12.6,0,0.085715273,"Frozen Foods",146.6076,1985,0,1,0,0,0,0,1,0,0,0,1,1773.6912,28,0,1,0
"3326","FDF16",10,"OUT019",880,3047,12.6,0,0.150806666,"Frozen Foods",149.0076,1985,0,0,0,1,1,0,0,1,0,0,0,295.6152,28,0,1,0
"3327","FDF16",10,"OUT013",1553,1795,7.3,0,0.086060695,"Frozen Foods",149.8076,1987,1,0,0,0,0,0,1,0,1,0,0,2808.3444,26,0,1,0
"3328","FDF16",10,"OUT010",925,1716,7.3,0,0.144167934,"Frozen Foods",146.3076,1998,0,0,1,0,0,0,1,1,0,0,0,886.8456,15,0,1,0
"3329","FDF16",10,"OUT045",1548,3938,7.3,0,0.086307051,"Frozen Foods",146.8076,2002,0,0,1,0,0,1,0,0,1,0,0,1330.2684,11,0,1,0
"3330","FDF16",10,"OUT049",1550,1355,7.3,0,0.086266286,"Frozen Foods",147.2076,1999,0,1,0,0,1,0,0,0,1,0,0,1921.4988,14,0,1,0
"3331","FDF16",10,"OUT017",1543,5214,7.3,0,0.086619573,"Frozen Foods",147.6076,2007,0,0,1,0,0,1,0,0,1,0,0,3251.7672,6,0,1,0
"3332","FDF17",9,"OUT035",1550,12908,5.19,0,0.042612828,"Frozen Foods",196.411,2004,0,0,0,1,0,1,0,0,1,0,0,1,9,0,1,0
"3333","FDF17",9,"OUT046",1550,13935,5.19,0,0.042620887,"Frozen Foods",196.011,1997,0,0,0,1,1,0,0,0,1,0,0,1,16,0,1,0
"3334","FDF17",9,"OUT018",1546,10398,5.19,0,0.042794507,"Frozen Foods",195.011,2009,0,1,0,0,0,0,1,0,0,1,0,1,4,0,1,0
"3335","FDF17",9,"OUT049",1550,2628,5.19,0,0.042687151,"Frozen Foods",195.911,1999,0,1,0,0,1,0,0,0,1,0,0,2946.165,14,0,1,0
"3336","FDF17",9,"OUT017",1543,2418,5.19,0,0.042861968,"Frozen Foods",196.811,2007,0,0,1,0,0,1,0,0,1,0,0,3731.809,6,0,1,0
"3337","FDF17",9,"OUT045",1548,5052,5.19,0,0.042707323,"Frozen Foods",197.811,2002,0,0,1,0,0,1,0,0,1,0,0,2946.165,11,0,1,0
"3338","FDF17",9,"OUT027",1559,9496,12.6,0,0.042414494,"Frozen Foods",196.311,1985,0,1,0,0,0,0,1,0,0,0,1,1,28,0,1,0
"3339","FDF17",9,"OUT019",880,12406,12.6,0,0.074623672,"Frozen Foods",198.211,1985,0,0,0,1,1,0,0,1,0,0,0,1,28,0,1,0
"3340","FDF17",9,"OUT013",1553,10231,5.19,0,0.042585419,"Frozen Foods",196.911,1987,1,0,0,0,0,0,1,0,1,0,0,1,26,0,1,0
"3341","FDF20",10,"OUT049",1550,2933,12.85,0,0.033271818,"Fruits and Vegetables",196.5768,1999,0,1,0,0,1,0,0,0,1,0,0,5715.2272,14,0,1,0
"3342","FDF20",10,"OUT010",925,6014,12.85,0,0.055603753,"Fruits and Vegetables",195.6768,1998,0,0,1,0,0,0,1,1,0,0,0,394.1536,15,0,1,0
"3343","FDF20",10,"OUT013",1553,8110,12.85,0,0.033192524,"Fruits and Vegetables",199.0768,1987,1,0,0,0,0,0,1,0,1,0,0,3153.2288,26,0,1,0
"3344","FDF20",10,"OUT017",1543,9059,12.85,0,0.033408076,"Fruits and Vegetables",195.0768,2007,0,0,1,0,0,1,0,0,1,0,0,1,6,0,1,0
"3345","FDF20",10,"OUT045",1548,293,12.85,0,0.033287541,"Fruits and Vegetables",198.4768,2002,0,0,1,0,0,1,0,0,1,0,0,1379.5376,11,0,1,0
"3346","FDF20",10,"OUT019",880,13646,12.6,0,0.058164228,"Fruits and Vegetables",197.8768,1985,0,0,0,1,1,0,0,1,0,0,0,1,28,0,1,0
"3347","FDF20",10,"OUT046",1550,6908,12.85,0,0.033220169,"Fruits and Vegetables",196.6768,1997,0,0,0,1,1,0,0,0,1,0,0,2759.0752,16,0,1,0
"3348","FDF20",10,"OUT027",1559,2649,12.6,0,0.033059299,"Fruits and Vegetables",196.4768,1985,0,1,0,0,0,0,1,0,0,0,1,6306.4576,28,0,1,0
"3349","FDF20",10,"OUT018",1546,10217,12.85,0,0.033355494,"Fruits and Vegetables",198.5768,2009,0,1,0,0,0,0,1,0,0,1,0,1,4,0,1,0
"3350","FDF20",10,"OUT035",1550,11950,12.85,0,0.033213888,"Fruits and Vegetables",195.2768,2004,0,0,0,1,0,1,0,0,1,0,0,1,9,0,1,0
"3351","FDF21",10,"OUT045",1548,7076,10.3,1,0.0540205365,"Fruits and Vegetables",189.053,2002,0,0,1,0,0,1,0,0,1,0,0,5313.084,11,0,1,0
"3352","FDF21",10,"OUT013",1553,5070,10.3,1,0.058778429,"Fruits and Vegetables",187.853,1987,1,0,0,0,0,0,1,0,1,0,0,2656.542,26,0,1,0
"3353","FDF21",10,"OUT019",880,13786,12.6,1,0.102999154,"Fruits and Vegetables",187.953,1985,0,0,0,1,1,0,0,1,0,0,0,1,28,0,1,0
"3354","FDF21",10,"OUT017",1543,3591,10.3,1,0.059160135,"Fruits and Vegetables",191.553,2007,0,0,1,0,0,1,0,0,1,0,0,6641.355,6,0,1,0
"3355","FDF21",10,"OUT035",1550,3523,10.3,1,0.0540205365,"Fruits and Vegetables",191.153,2004,0,0,0,1,0,1,0,0,1,0,0,1707.777,9,0,1,0
"3356","FDF21",10,"OUT046",1550,11160,10.3,1,0.058827383,"Fruits and Vegetables",189.853,1997,0,0,0,1,1,0,0,0,1,0,0,1,16,0,1,0
"3357","FDF21",10,"OUT049",1550,4857,10.3,1,0.058918844,"Fruits and Vegetables",191.653,1999,0,1,0,0,1,0,0,0,1,0,0,5313.084,14,0,1,0
"3358","FDF21",10,"OUT027",1559,1155,12.6,1,0.058542509,"Fruits and Vegetables",188.353,1985,0,1,0,0,0,0,1,0,0,0,1,4364.319,28,0,1,0
"3359","FDF21",10,"OUT010",925,929,10.3,1,0.098464979,"Fruits and Vegetables",188.653,1998,0,0,1,0,0,0,1,1,0,0,0,189.753,15,0,1,0
"3360","FDF21",10,"OUT018",1546,11050,10.3,1,0.059067021,"Fruits and Vegetables",189.653,2009,0,1,0,0,0,0,1,0,0,1,0,1,4,0,1,0
"3361","FDF22",10,"OUT049",1550,407,6.865,0,0.056919038,"Snack Foods",212.8218,1999,0,1,0,0,1,0,0,0,1,0,0,5770.4886,14,0,1,0
"3362","FDF22",10,"OUT010",925,7907,6.865,0,0.09512291,"Snack Foods",212.3218,1998,0,0,1,0,0,0,1,1,0,0,0,427.4436,15,0,1,0
"3363","FDF22",10,"OUT018",1546,8045,6.865,0,0.057062186,"Snack Foods",212.0218,2009,0,1,0,0,0,0,1,0,0,1,0,2350.9398,4,0,1,0
"3364","FDF22",10,"OUT035",1550,3043,6.865,0,0.056819936,"Snack Foods",212.6218,2004,0,0,0,1,0,1,0,0,1,0,0,2137.218,9,0,1,0
"3365","FDF22",10,"OUT045",1548,4853,6.865,0,0.056945936,"Snack Foods",214.6218,2002,0,0,1,0,0,1,0,0,1,0,0,1923.4962,11,0,1,0
"3366","FDF22",10,"OUT013",1553,8519,6.865,0,0.056783389,"Snack Foods",214.5218,1987,1,0,0,0,0,0,1,0,1,0,0,2778.3834,26,0,1,0
"3367","FDF22",10,"OUT019",880,10826,12.6,0,0.099503188,"Snack Foods",212.5218,1985,0,0,0,1,1,0,0,1,0,0,0,1,28,0,1,0
"3368","FDF22",10,"OUT017",1543,5878,6.865,0,0.057152139,"Snack Foods",211.8218,2007,0,0,1,0,0,1,0,0,1,0,0,4915.6014,6,0,1,0
"3369","FDF22",10,"OUT027",1559,10095,12.6,0,0.056555477,"Snack Foods",214.2218,1985,0,1,0,0,0,0,1,0,0,0,1,1,28,0,1,0
"3370","FDF22",10,"OUT046",1550,2078,6.865,0,0.056830682,"Snack Foods",214.0218,1997,0,0,0,1,1,0,0,0,1,0,0,5556.7668,16,0,1,0
"3371","FDF24",9,"OUT045",1548,11363,15.5,1,0.02542192,"Baking Goods",81.3934,2002,0,0,1,0,0,1,0,0,1,0,0,1,11,0,1,0
"3372","FDF24",9,"OUT013",1553,12315,15.5,1,0.025349355,"Baking Goods",82.8934,1987,1,0,0,0,0,0,1,0,1,0,0,1,26,0,1,0
"3373","FDF24",9,"OUT017",1543,1685,15.5,1,0.025513973,"Baking Goods",83.7934,2007,0,0,1,0,0,1,0,0,1,0,0,1474.0812,6,0,1,0
"3374","FDF24",9,"OUT018",1546,3116,15.5,1,0.025473816,"Baking Goods",83.1934,2009,0,1,0,0,0,0,1,0,0,1,0,1146.5076,4,0,1,0
"3375","FDF24",9,"OUT049",1550,5702,15.5,1,0.025409912,"Baking Goods",83.2934,1999,0,1,0,0,1,0,0,0,1,0,0,1883.5482,14,0,1,0
"3376","FDF24",9,"OUT027",1559,3008,12.6,1,0.02524761,"Baking Goods",81.9934,1985,0,1,0,0,0,0,1,0,0,0,1,3439.5228,28,0,1,0
"3377","FDF24",9,"OUT035",1550,1277,15.5,1,0.02536567,"Baking Goods",82.7934,2004,0,0,0,1,0,1,0,0,1,0,0,1228.401,9,0,1,0
"3378","FDF24",9,"OUT010",925,206,15.5,1,0.042464962,"Baking Goods",81.5934,1998,0,0,1,0,0,0,1,1,0,0,0,327.5736,15,0,1,0
"3379","FDF24",9,"OUT046",1550,9949,15.5,1,0.025370468,"Baking Goods",81.1934,1997,0,0,0,1,1,0,0,0,1,0,0,1,16,0,1,0
"3380","FDF26",9,"OUT035",1550,2815,6.825,1,0.046625941,"Canned",154.9998,2004,0,0,0,1,0,1,0,0,1,0,0,3075.996,9,0,1,0
"3381","FDF26",9,"OUT045",1548,2315,6.825,1,0.046729336,"Canned",153.4998,2002,0,0,1,0,0,1,0,0,1,0,0,2153.1972,11,0,1,0
"3382","FDF26",9,"OUT013",1553,10245,6.825,1,0.046595951,"Canned",153.0998,1987,1,0,0,0,0,0,1,0,1,0,0,1,26,0,1,0
"3383","FDF26",9,"OUT010",925,2385,6.825,1,0.078057026,"Canned",154.5998,1998,0,0,1,0,0,0,1,1,0,0,0,153.7998,15,0,1,0
"3384","FDF26",9,"OUT049",1550,10221,6.825,1,0.046707264,"Canned",151.9998,1999,0,1,0,0,1,0,0,0,1,0,0,1,14,0,1,0
"3385","FDF26",9,"OUT018",1546,5189,6.825,1,0.046824729,"Canned",155.1998,2009,0,1,0,0,0,0,1,0,0,1,0,2460.7968,4,0,1,0
"3386","FDF26",9,"OUT046",1550,10629,6.825,1,0.046634759,"Canned",153.5998,1997,0,0,0,1,1,0,0,0,1,0,0,1,16,0,1,0
"3387","FDF26",9,"OUT017",1543,6193,6.825,1,0.046898544,"Canned",153.7998,2007,0,0,1,0,0,1,0,0,1,0,0,922.7988,6,0,1,0
"3388","FDF26",9,"OUT027",1559,4833,12.6,1,0.046408928,"Canned",153.2998,1985,0,1,0,0,0,0,1,0,0,0,1,3998.7948,28,0,1,0
"3389","FDF28",10,"OUT019",880,11145,12.6,1,0.066296239,"Frozen Foods",125.9046,1985,0,0,0,1,1,0,0,1,0,0,0,1,28,0,1,0
"3390","FDF28",10,"OUT018",1546,11909,15.7,1,0.038018966,"Frozen Foods",126.1046,2009,0,1,0,0,0,0,1,0,0,1,0,1,4,0,1,0
"3391","FDF28",10,"OUT010",925,10042,15.7,1,0.06337778,"Frozen Foods",126.2046,1998,0,0,1,0,0,0,1,1,0,0,0,1,15,0,1,0
"3392","FDF28",10,"OUT046",1550,7628,15.7,1,0.037864721,"Frozen Foods",124.1046,1997,0,0,0,1,1,0,0,0,1,0,0,1120.5414,16,0,1,0
"3393","FDF28",10,"OUT013",1553,11809,15.7,1,0.037833211,"Frozen Foods",126.1046,1987,1,0,0,0,0,0,1,0,1,0,0,1,26,0,1,0
"3394","FDF28",10,"OUT027",1559,5676,12.6,1,0.037681359,"Frozen Foods",125.1046,1985,0,1,0,0,0,0,1,0,0,0,1,3859.6426,28,0,1,0
"3395","FDF28",10,"OUT045",1548,9693,15.7,1,0.037941512,"Frozen Foods",122.8046,2002,0,0,1,0,0,1,0,0,1,0,0,1,11,0,1,0
"3396","FDF28",10,"OUT017",1543,339,15.7,1,0.038078899,"Frozen Foods",122.9046,2007,0,0,1,0,0,1,0,0,1,0,0,1992.0736,6,0,1,0
"3397","FDF28",10,"OUT035",1550,12269,15.7,1,0.037857561,"Frozen Foods",124.8046,2004,0,0,0,1,0,1,0,0,1,0,0,1,9,0,1,0
"3398","FDF28",10,"OUT049",1550,13654,15.7,1,0.037923591,"Frozen Foods",126.2046,1999,0,1,0,0,1,0,0,0,1,0,0,1,14,0,1,0
"3399","FDF29",9,"OUT046",1550,11089,15.1,1,0.019934187,"Frozen Foods",131.431,1997,0,0,0,1,1,0,0,0,1,0,0,1,16,0,1,0
"3400","FDF29",9,"OUT027",1559,4965,12.6,1,0.019837655,"Frozen Foods",128.131,1985,0,1,0,0,0,0,1,0,0,0,1,1687.803,28,0,1,0
"3401","FDF29",9,"OUT013",1553,7851,15.1,1,0.019917598,"Frozen Foods",129.431,1987,1,0,0,0,0,0,1,0,1,0,0,3505.437,26,0,1,0
"3402","FDF29",9,"OUT018",1546,4155,15.1,1,0.020015391,"Frozen Foods",128.831,2009,0,1,0,0,0,0,1,0,0,1,0,1817.634,4,0,1,0
"3403","FDF29",9,"OUT045",1548,9170,15.1,1,0.019974614,"Frozen Foods",131.331,2002,0,0,1,0,0,1,0,0,1,0,0,1,11,0,1,0
"3404","FDF29",9,"OUT035",1550,7359,15.1,1,0.019930418,"Frozen Foods",131.531,2004,0,0,0,1,0,1,0,0,1,0,0,2856.282,9,0,1,0
"3405","FDF29",9,"OUT010",925,11849,15.1,1,0.033365743,"Frozen Foods",130.931,1998,0,0,1,0,0,0,1,1,0,0,0,1,15,0,1,0
"3406","FDF29",9,"OUT017",1543,9667,15.1,1,0.020046943,"Frozen Foods",128.831,2007,0,0,1,0,0,1,0,0,1,0,0,1,6,0,1,0
"3407","FDF29",9,"OUT049",1550,2437,15.1,1,0.019965179,"Frozen Foods",130.531,1999,0,1,0,0,1,0,0,0,1,0,0,908.817,14,0,1,0
"3408","FDF32",9,"OUT027",1559,13919,12.6,0,0.06775127,"Fruits and Vegetables",198.6426,1985,0,1,0,0,0,0,1,0,0,0,1,1,28,0,1,0
"3409","FDF32",9,"OUT046",1550,2895,16.35,0,0.0540205365,"Fruits and Vegetables",198.5426,1997,0,0,0,1,1,0,0,0,1,0,0,1384.1982,16,0,1,0
"3410","FDF32",9,"OUT017",1543,8863,16.35,0,0.068466049,"Fruits and Vegetables",197.1426,2007,0,0,1,0,0,1,0,0,1,0,0,1,6,0,1,0
"3411","FDF32",9,"OUT013",1553,15,16.35,0,0.0680243,"Fruits and Vegetables",196.4426,1987,1,0,0,0,0,0,1,0,1,0,0,1977.426,26,0,1,0
"3412","FDF32",9,"OUT045",1548,1239,16.35,0,0.068219025,"Fruits and Vegetables",198.9426,2002,0,0,1,0,0,1,0,0,1,0,0,3559.3668,11,0,1,0
"3413","FDF32",9,"OUT049",1550,12336,16.35,0,0.068186803,"Fruits and Vegetables",199.3426,1999,0,1,0,0,1,0,0,0,1,0,0,1,14,0,1,0
"3414","FDF32",9,"OUT010",925,5354,16.35,0,0.113953562,"Fruits and Vegetables",198.2426,1998,0,0,1,0,0,0,1,1,0,0,0,790.9704,15,0,1,0
"3415","FDF32",9,"OUT035",1550,8710,16.35,0,0.068068082,"Fruits and Vegetables",199.1426,2004,0,0,0,1,0,1,0,0,1,0,0,1,9,0,1,0
"3416","FDF32",9,"OUT018",1546,1692,16.35,0,0.0540205365,"Fruits and Vegetables",196.3426,2009,0,1,0,0,0,0,1,0,0,1,0,1384.1982,4,0,1,0
"3417","FDF33",9,"OUT018",1546,3037,7.97,0,0.021623214,"Seafood",107.6596,2009,0,1,0,0,0,0,1,0,0,1,0,1833.6132,4,0,1,0
"3418","FDF33",9,"OUT027",1559,4752,12.6,0,0.0540205365,"Seafood",109.4596,1985,0,1,0,0,0,0,1,0,0,0,1,1833.6132,28,0,1,0
"3419","FDF33",9,"OUT013",1553,13557,7.97,0,0.021517566,"Seafood",108.2596,1987,1,0,0,0,0,0,1,0,1,0,0,1,26,0,1,0
"3420","FDF33",9,"OUT045",1548,8325,7.97,0,0.021579162,"Seafood",105.9596,2002,0,0,1,0,0,1,0,0,1,0,0,2049.3324,11,0,1,0
